Date,btc,eurusd,market_proxy,sp500,eurostoxx50
2015-05-08,243.86300659179688,1.1246949434280396,62.2216911315918,2116.10009765625,3649.47998046875
2015-05-09,241.83200073242188,,,,
2015-05-10,240.29600524902344,,,,
2015-05-11,242.1580047607422,1.1194071769714355,62.11501693725586,2105.330078125,3624.409912109375
2015-05-12,241.11199951171875,1.114441990852356,61.77027893066406,2099.1201171875,3573.10009765625
2015-05-13,236.3769989013672,1.1221455335617065,62.15605545043945,2098.47998046875,3553.419921875
2015-05-14,236.9290008544922,1.1350480318069458,62.61568069458008,2121.10009765625,
2015-05-15,237.60499572753906,1.1404979228973389,62.77161407470703,2122.72998046875,3573.070068359375
2015-05-16,236.1529998779297,,,,
2015-05-17,236.802001953125,,,,
2015-05-18,233.1280059814453,1.144505262374878,62.24633026123047,2129.199951171875,3589.219970703125
2015-05-19,231.94700622558594,1.1326183080673218,63.37899398803711,2127.830078125,3670.52001953125
2015-05-20,234.01800537109375,1.1146656274795532,62.87010955810547,2125.85009765625,3683.47998046875
2015-05-21,235.343994140625,1.1100751161575317,63.042476654052734,2130.820068359375,3688.719970703125
2015-05-22,240.34800720214844,1.1111851930618286,62.92756652832031,2126.06005859375,3679.139892578125
2015-05-23,238.8719940185547,,,,
2015-05-24,240.9530029296875,,,,
2015-05-25,237.11000061035156,1.0992997884750366,,,
2015-05-26,237.11599731445312,1.0971167087554932,62.01650619506836,2104.199951171875,3619.300048828125
2015-05-27,237.2830047607422,1.08888578414917,62.46794128417969,2123.47998046875,3682.8701171875
2015-05-28,237.4080047607422,1.0900014638900757,62.11501693725586,2120.7900390625,3650.7099609375
2015-05-29,237.0959930419922,1.0960345268249512,61.63897705078125,2107.389892578125,3570.780029296875
2015-05-30,233.34500122070312,,,,
2015-05-31,230.19000244140625,,,,
2015-06-01,222.92599487304688,1.0957943201065063,61.918025970458984,2111.72998046875,3575.0400390625
2015-06-02,225.80299377441406,1.0922993421554565,62.13141632080078,2109.60009765625,3561.889892578125
2015-06-03,225.87399291992188,1.1150012016296387,62.01650619506836,2114.070068359375,3583.820068359375
2015-06-04,224.32400512695312,1.1257838010787964,61.40094757080078,2095.840087890625,3556.3798828125
2015-06-05,224.95199584960938,1.120787262916565,61.335304260253906,2092.830078125,3510.010009765625
2015-06-06,225.61900329589844,,,,
2015-06-07,222.88099670410156,,,,
2015-06-08,228.48899841308594,1.1108149290084839,60.92491912841797,2079.280029296875,3468.31005859375
2015-06-09,229.04800415039062,1.128095269203186,60.99056625366211,2080.14990234375,3456.7900390625
2015-06-10,228.80299377441406,1.1299052238464355,61.918025970458984,2105.199951171875,3526.47998046875
2015-06-11,229.7050018310547,1.131196141242981,61.98368453979492,2108.860107421875,3551.909912109375
2015-06-12,229.98199462890625,1.1240627765655518,61.55690383911133,2094.110107421875,3502.77001953125
2015-06-13,232.40199279785156,,,,
2015-06-14,233.54299926757812,,,,
2015-06-15,236.822998046875,1.1219944953918457,61.22038269042969,2084.429931640625,3438.070068359375
2015-06-16,250.89500427246094,1.1277008056640625,61.36811447143555,2096.2900390625,3454.090087890625
2015-06-17,249.28399658203125,1.124201774597168,61.56510543823242,2100.43994140625,3428.760009765625
2015-06-18,249.0070037841797,1.1369967460632324,61.466609954833984,2121.239990234375,3450.449951171875
2015-06-19,244.6060028076172,1.1370742321014404,61.8687744140625,2109.989990234375,3455.800048828125
2015-06-20,245.21200561523438,,,,
2015-06-21,243.94400024414062,,,,
2015-06-22,246.99000549316406,1.1372941732406616,61.942665100097656,2122.85009765625,3596.070068359375
2015-06-23,244.29600524902344,1.13490629196167,62.041141510009766,2124.199951171875,3625.969970703125
2015-06-24,240.51499938964844,1.1172186136245728,61.5240478515625,2108.580078125,3610.949951171875
2015-06-25,242.7989959716797,1.1206992864608765,61.429378509521484,2102.31005859375,3610.909912109375
2015-06-26,243.593994140625,1.1202975511550903,61.65364074707031,2101.489990234375,3621.3701171875
2015-06-27,250.99000549316406,,,,
2015-06-28,249.01100158691406,,,,
2015-06-29,257.0639953613281,1.0975021123886108,59.99248504638672,2057.639892578125,3468.89990234375
2015-06-30,263.0719909667969,1.122296690940857,59.96757507324219,2063.110107421875,3424.300048828125
2015-07-01,258.6210021972656,1.1134989261627197,60.457611083984375,2077.419921875,3496.280029296875
2015-07-02,255.41200256347656,1.103363037109375,60.58220672607422,2076.780029296875,3463.25
2015-07-03,256.33599853515625,1.1086965799331665,,,3441.760009765625
2015-07-04,260.885986328125,,,,
2015-07-05,271.9129943847656,,,,
2015-07-06,269.0299987792969,1.0995051860809326,59.80146789550781,2068.760009765625,3365.199951171875
2015-07-07,266.2070007324219,1.1048991680145264,60.00909423828125,2081.340087890625,3294.18994140625
2015-07-08,270.7850036621094,1.1009942293167114,58.381168365478516,2046.6800537109375,3327.5
2015-07-09,269.2279968261719,1.1071009635925293,59.52735900878906,2051.31005859375,3420.030029296875
